Year,Count,Mean,Standard Deviation,Minimum,Median,Maximum
1363,18796.0,190263.8,911212.02,0.0,54000.0,96988750.0
1364,20072.0,199793.56,683713.88,0.0,68000.0,43930000.0
1365,4131.0,248990.61,597122.25,0.0,100000.0,12500000.0
1366,3937.0,307573.09,674232.88,0.0,130000.0,20000000.0
1367,5736.0,421952.37,1402911.61,0.0,175000.0,55822793.0
1368,8695.0,490545.62,1160573.12,0.0,250000.0,52560000.0
