Year,Count,Mean,Standard Deviation,Minimum,Median,Maximum
1363,14728,82.81,66.9,0,70.0,2007
1364,13976,85.19,81.14,0,70.0,5022
1365,2745,92.77,81.37,4,75.0,1800
1366,2748,91.16,65.39,6,80.0,999
1367,3987,95.75,66.49,3,80.0,700
1368,5492,98.81,65.6,4,85.0,950
