Year,Missing,True,False
1384,93.17,6.83,0.0
1385,0.0,6.6,93.4
1386,94.27,5.73,0.0
1387,94.97,5.03,0.0
1388,94.95,5.05,0.0
1389,94.9,5.1,0.0
1390,95.54,4.46,0.0
1391,95.76,4.24,0.0
1392,96.19,3.81,0.0
1393,96.06,3.94,0.0
1394,96.68,3.32,0.0
1395,96.74,3.26,0.0
