Year,Count,Mean,Standard Deviation,Minimum,Median,Maximum
1363,6646.0,1728.79,13646.1,0.0,0.0,385000.0
1364,7089.0,1618.67,15496.75,0.0,0.0,788400.0
1365,1518.0,441.25,4596.83,0.0,0.0,90000.0
1366,1494.0,1588.9,11551.64,0.0,0.0,200000.0
1367,1989.0,3165.49,15091.09,0.0,0.0,200000.0
1368,3069.0,3389.98,28179.01,0.0,0.0,732000.0
