Year,Count,Mean,Standard Deviation,Minimum,Median,Maximum
1363,6646.0,171967.53,173495.53,0.0,120000.0,2400000.0
1364,7089.0,182412.84,178566.25,0.0,130000.0,2200000.0
1365,1518.0,178704.56,182782.48,600.0,120000.0,3405000.0
1366,1494.0,218130.53,203850.16,0.0,160000.0,2400000.0
1367,1989.0,283493.22,245167.97,0.0,225000.0,2750000.0
1368,3069.0,307819.84,284991.03,0.0,225000.0,4860000.0
