Year,Count,Mean,Standard Deviation,Minimum,Median,Maximum
1363,6646,98146.78,65789.07,1001,92167.5,234095
1364,7089,101353.12,68381.74,1002,92107.0,234171
1365,1518,82488.46,57091.14,1001,81515.5,234015
1366,1494,91048.69,62412.01,1006,87510.0,234042
1367,1989,92013.55,63127.18,1003,91077.0,234054
1368,3069,83236.58,59367.37,1003,82011.0,234054
