Column,Missing_Count,Availability_Ratio,Data_Type,Unique_Values,Frequent_Values
Address,0,100.0,integer,6460,21302536544: 4; 20214411541: 3; 21105519447: 3
DYCOL01,0,100.0,integer,5,"22111: 3,507; 22113: 1,953; 23111: 826"
DYCOL02,0,100.0,integer,4,"1: 6,826; 7: 33; 5: 2"
DYCOL03,6862,-0.0,integer,1,
DYCOL04,1404,79.53949285922471,integer,111,"600: 2,060; 300: 803; 200: 378"
DYCOL05,0,100.0,integer,114,"0: 1,403; 10000: 929; 7500: 823"
DYCOL06,0,100.0,integer,441,3000000: 489; 4500000: 453; 6000000: 413
