Year,Count,Mean,Standard Deviation,Minimum,Median,Maximum
1363,144063,50.16,7.77,0,52.0,52
1364,145536,50.02,8.1,0,52.0,52
1365,30546,50.11,7.92,0,52.0,52
1366,31331,50.4,7.28,0,52.0,52
1367,45728,50.38,7.36,0,52.0,52
1368,63783,50.51,7.09,0,52.0,52
